point_id,ts,anchor_ids,ranges,ref
A01B4,1729699709642,"[1, 2, 3, 4, 5]","[6.95, nan, 17.05, 40.9, 28.46]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699710154,"[1, 2, 3, 4, 5]","[6.87, nan, 17.12, 31.54, nan]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699710698,"[1, 2, 3, 4, 5]","[6.95, nan, 16.83, 40.9, 34.17]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699711242,"[1, 2, 3, 4, 5]","[6.8, nan, 45.29, 31.61, 34.1]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699711786,"[1, 2, 3, 4, 5]","[6.95, nan, 28.02, 31.83, 34.02]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699712330,"[1, 2, 3, 4, 5]","[6.8, nan, 16.68, 31.76, 28.46]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699712874,"[1, 2, 3, 4, 5]","[6.8, nan, 16.68, 31.9, 39.0]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699713418,"[1, 2, 3, 4, 5]","[6.87, nan, 16.61, 31.9, 28.46]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699713882,"[1, 2, 3, 4, 5]","[6.95, nan, 27.66, nan, 33.95]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699714347,"[1, 2, 3, 4, 5]","[6.87, nan, 16.9, 32.12, nan]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699714890,"[1, 2, 3, 4, 5]","[6.95, nan, 35.56, 41.05, 38.71]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699715434,"[1, 2, 3, 4, 5]","[6.8, nan, 16.68, 31.97, 42.37]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699715978,"[1, 2, 3, 4, 5]","[3.14, nan, 22.32, 32.05, 34.02]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699716443,"[1, 2, 3, 4, 5]","[6.8, nan, 25.17, 32.05, nan]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699716986,"[1, 2, 3, 4, 5]","[6.73, nan, 35.71, 47.78, 28.46]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699717451,"[1, 2, 3, 4, 5]","[3.14, nan, 35.63, 47.85, nan]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699717978,"[1, 2, 3, 4, 5]","[6.87, nan, 25.24, 47.64, nan]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699718506,"[1, 2, 3, 4, 5]","[6.8, nan, 25.1, 41.05, nan]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699719050,"[1, 2, 3, 4, 5]","[3.21, nan, 25.46, 31.68, 28.54]","(-1.7559999999999998, -3.004, 2.191)"
A01B4,1729699719514,"[1, 2, 3, 4, 5]","[6.58, nan, 17.19, nan, 28.54]","(-1.7559999999999998, -3.004, 2.191)"
A01B5,1729699766693,"[1, 2, 3, 4, 5]","[8.41, 19.61, 14.85, 36.22, 27.8]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699767236,"[1, 2, 3, 4, 5]","[8.48, nan, 27.22, 36.29, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699767701,"[1, 2, 3, 4, 5]","[8.56, nan, 19.68, 35.93, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699768341,"[1, 2, 3, 4, 5]","[8.56, 19.46, 20.49, 35.93, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699768884,"[1, 2, 3, 4, 5]","[8.41, nan, 17.12, 36.22, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699769429,"[1, 2, 3, 4, 5]","[8.41, nan, 27.29, 40.76, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699776677,"[1, 2, 3, 4, 5]","[8.48, 19.53, 27.29, 36.07, 35.05]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699777126,"[1, 2, 3, 4, 5]","[8.48, nan, 27.51, nan, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699777668,"[1, 2, 3, 4, 5]","[8.56, nan, 17.19, 36.22, 35.05]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699778213,"[1, 2, 3, 4, 5]","[8.56, nan, 17.05, 36.07, 34.98]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699778757,"[1, 2, 3, 4, 5]","[8.56, nan, 14.41, 36.0, 34.98]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699779380,"[1, 2, 3, 4, 5]","[nan, 19.53, 27.51, 36.15, 35.05]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699779925,"[1, 2, 3, 4, 5]","[8.56, nan, 19.97, 36.15, 35.05]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699780469,"[1, 2, 3, 4, 5]","[8.78, nan, 20.56, 36.0, 35.05]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699781013,"[1, 2, 3, 4, 5]","[8.7, nan, 14.56, 36.07, 35.12]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699781555,"[1, 2, 3, 4, 5]","[8.63, nan, 16.61, 36.07, 29.93]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699782116,"[1, 2, 3, 4, 5]","[8.63, nan, 14.85, nan, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699782581,"[1, 2, 3, 4, 5]","[8.63, nan, 31.1, 36.0, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699783125,"[1, 2, 3, 4, 5]","[8.56, nan, 20.56, 36.07, 27.8]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699783589,"[1, 2, 3, 4, 5]","[8.7, nan, 17.49, 36.0, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699784133,"[1, 2, 3, 4, 5]","[8.78, nan, 30.66, 36.15, 35.34]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699784597,"[1, 2, 3, 4, 5]","[8.63, nan, 27.29, 40.9, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699785140,"[1, 2, 3, 4, 5]","[8.63, nan, 30.73, 41.05, 33.15]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699785605,"[1, 2, 3, 4, 5]","[8.78, nan, 21.73, 41.12, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699786148,"[1, 2, 3, 4, 5]","[8.78, nan, 22.46, 41.27, 35.41]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699786693,"[1, 2, 3, 4, 5]","[8.48, nan, 30.95, 36.15, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699787236,"[1, 2, 3, 4, 5]","[8.63, nan, 30.88, 36.15, 35.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699787684,"[1, 2, 3, 4, 5]","[5.04, nan, 30.88, nan, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699788229,"[1, 2, 3, 4, 5]","[8.63, nan, 21.14, 36.29, 35.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699788773,"[1, 2, 3, 4, 5]","[8.7, nan, 21.14, 36.29, 36.15]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699789237,"[1, 2, 3, 4, 5]","[8.63, nan, 30.88, 36.15, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699789876,"[1, 2, 3, 4, 5]","[8.48, 19.53, 21.22, 36.22, 35.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699790421,"[1, 2, 3, 4, 5]","[8.26, nan, 30.88, 36.22, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699790965,"[1, 2, 3, 4, 5]","[8.56, nan, 21.07, 36.29, 35.56]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699791508,"[1, 2, 3, 4, 5]","[8.7, nan, 30.8, 36.22, 35.49]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699792053,"[1, 2, 3, 4, 5]","[8.63, nan, 21.14, 36.29, 35.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699792597,"[1, 2, 3, 4, 5]","[8.63, nan, 21.22, 36.29, 35.56]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699793140,"[1, 2, 3, 4, 5]","[8.56, nan, 30.88, 36.22, 35.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699793684,"[1, 2, 3, 4, 5]","[8.56, nan, 30.95, 36.29, 33.0]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699794228,"[1, 2, 3, 4, 5]","[8.63, nan, 31.02, 36.22, 35.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699794772,"[1, 2, 3, 4, 5]","[8.85, nan, 21.07, 36.15, 35.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699795316,"[1, 2, 3, 4, 5]","[8.56, nan, 21.14, 36.29, 35.49]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699795861,"[1, 2, 3, 4, 5]","[8.7, nan, 30.8, 36.37, 30.44]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699796325,"[1, 2, 3, 4, 5]","[8.78, nan, 30.66, nan, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699796868,"[1, 2, 3, 4, 5]","[8.85, nan, 30.66, 36.29, 30.29]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699797412,"[1, 2, 3, 4, 5]","[8.41, nan, 30.66, 36.22, 33.0]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699797956,"[1, 2, 3, 4, 5]","[8.34, nan, 21.22, 36.37, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699798500,"[1, 2, 3, 4, 5]","[8.56, nan, 31.1, 36.22, 35.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699799140,"[1, 2, 3, 4, 5]","[8.63, 26.05, 24.73, 36.22, 32.93]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699799604,"[1, 2, 3, 4, 5]","[8.63, nan, 24.88, 36.15, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699800148,"[1, 2, 3, 4, 5]","[8.85, nan, 35.78, 36.29, 35.56]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699800692,"[1, 2, 3, 4, 5]","[12.22, nan, 14.85, 36.22, 33.0]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699801236,"[1, 2, 3, 4, 5]","[8.63, nan, 31.1, 36.22, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699801780,"[1, 2, 3, 4, 5]","[8.7, nan, 35.71, 41.49, 32.93]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699802244,"[1, 2, 3, 4, 5]","[8.56, nan, 27.0, 41.56, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699802788,"[1, 2, 3, 4, 5]","[8.63, nan, 24.73, 41.56, 35.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699803332,"[1, 2, 3, 4, 5]","[8.7, nan, 24.73, 41.56, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699803876,"[1, 2, 3, 4, 5]","[8.7, nan, 27.22, 41.63, 35.78]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699804420,"[1, 2, 3, 4, 5]","[8.78, nan, 30.95, 41.42, 33.15]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699804964,"[1, 2, 3, 4, 5]","[8.56, nan, 24.51, 41.27, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699805508,"[1, 2, 3, 4, 5]","[8.56, nan, 30.88, 41.42, 33.15]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699806052,"[1, 2, 3, 4, 5]","[8.48, nan, 30.8, 41.56, 33.15]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699806596,"[1, 2, 3, 4, 5]","[8.56, nan, 30.88, 41.42, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699807139,"[1, 2, 3, 4, 5]","[8.63, nan, 30.8, 41.56, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699807683,"[1, 2, 3, 4, 5]","[8.56, nan, 30.88, 41.42, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699808228,"[1, 2, 3, 4, 5]","[8.7, nan, 14.92, 41.49, 35.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699808772,"[1, 2, 3, 4, 5]","[8.56, nan, 15.0, 41.63, 33.07]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699809316,"[1, 2, 3, 4, 5]","[8.63, nan, 24.8, 41.71, 33.0]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699809860,"[1, 2, 3, 4, 5]","[8.56, nan, 27.07, 41.42, 35.56]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699810404,"[1, 2, 3, 4, 5]","[12.14, nan, 27.0, 41.42, 32.93]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699810948,"[1, 2, 3, 4, 5]","[8.48, nan, 24.66, 41.2, 35.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699811492,"[1, 2, 3, 4, 5]","[8.56, nan, 24.58, 40.9, 35.49]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699812052,"[1, 2, 3, 4, 5]","[8.48, 26.34, 24.58, 36.07, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699812516,"[1, 2, 3, 4, 5]","[8.56, nan, 24.58, 36.15, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699813059,"[1, 2, 3, 4, 5]","[8.78, nan, 30.88, 36.22, 28.17]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699813620,"[1, 2, 3, 4, 5]","[8.56, nan, 30.88, 40.9, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699814164,"[1, 2, 3, 4, 5]","[8.56, nan, 30.8, 36.0, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699814707,"[1, 2, 3, 4, 5]","[8.56, nan, 30.88, 40.83, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699815251,"[1, 2, 3, 4, 5]","[8.48, nan, 30.88, 36.07, 35.34]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699815892,"[1, 2, 3, 4, 5]","[8.63, 22.68, 17.19, 41.2, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699816436,"[1, 2, 3, 4, 5]","[8.63, nan, 14.56, 40.68, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699816900,"[1, 2, 3, 4, 5]","[8.63, nan, 16.68, 36.0, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699817444,"[1, 2, 3, 4, 5]","[8.7, nan, 15.14, 35.85, 35.56]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699817908,"[1, 2, 3, 4, 5]","[8.78, nan, 14.78, 35.85, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699818451,"[1, 2, 3, 4, 5]","[8.63, nan, 14.85, 35.85, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699818996,"[1, 2, 3, 4, 5]","[8.63, nan, 14.78, 35.93, 35.27]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699819508,"[1, 2, 3, 4, 5]","[8.78, nan, 14.92, 41.34, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699820116,"[1, 2, 3, 4, 5]","[8.63, 19.39, 30.95, 41.56, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699820660,"[1, 2, 3, 4, 5]","[8.56, nan, 25.17, 38.56, 28.39]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699821172,"[1, 2, 3, 4, 5]","[8.48, nan, 20.78, 38.56, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699821716,"[1, 2, 3, 4, 5]","[8.56, nan, 20.63, 38.41, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699822260,"[1, 2, 3, 4, 5]","[8.34, nan, 14.7, 41.63, 32.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699822803,"[1, 2, 3, 4, 5]","[8.63, nan, 14.85, 41.34, 32.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699823348,"[1, 2, 3, 4, 5]","[8.63, nan, 14.92, 41.27, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699823892,"[1, 2, 3, 4, 5]","[8.56, nan, 20.71, 38.71, 28.39]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699824403,"[1, 2, 3, 4, 5]","[8.56, nan, 14.92, 35.93, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699824948,"[1, 2, 3, 4, 5]","[8.48, nan, 14.85, 35.85, 32.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699825491,"[1, 2, 3, 4, 5]","[8.63, nan, 20.34, 41.2, 32.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699826035,"[1, 2, 3, 4, 5]","[8.7, nan, 20.71, 35.93, 28.17]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699826580,"[1, 2, 3, 4, 5]","[8.63, nan, 20.49, 35.85, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699827124,"[1, 2, 3, 4, 5]","[8.78, nan, 14.63, 35.85, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699827667,"[1, 2, 3, 4, 5]","[8.63, nan, 22.97, 36.0, 35.27]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699828132,"[1, 2, 3, 4, 5]","[8.78, nan, 20.56, 36.07, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699828675,"[1, 2, 3, 4, 5]","[8.7, nan, 14.7, 41.05, 32.78]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699829220,"[1, 2, 3, 4, 5]","[8.85, nan, 14.78, 41.49, 32.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699829764,"[1, 2, 3, 4, 5]","[8.56, nan, 23.56, 41.2, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699830211,"[1, 2, 3, 4, 5]","[8.41, nan, 17.05, nan, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699830755,"[1, 2, 3, 4, 5]","[8.63, nan, 14.78, 41.2, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699831220,"[1, 2, 3, 4, 5]","[8.56, nan, 15.0, 40.9, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699831860,"[1, 2, 3, 4, 5]","[8.78, 19.39, 20.63, 36.0, 35.27]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699832404,"[1, 2, 3, 4, 5]","[8.63, nan, 20.85, 36.0, 32.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699832948,"[1, 2, 3, 4, 5]","[8.7, nan, 20.85, 40.83, 35.27]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699833492,"[1, 2, 3, 4, 5]","[8.7, nan, 14.78, 40.83, 32.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699834035,"[1, 2, 3, 4, 5]","[8.7, nan, 14.78, 35.93, 32.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699834595,"[1, 2, 3, 4, 5]","[8.7, nan, 14.85, 40.83, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699835155,"[1, 2, 3, 4, 5]","[8.56, nan, 14.85, 40.83, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699835699,"[1, 2, 3, 4, 5]","[8.7, nan, 14.85, 35.85, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699836243,"[1, 2, 3, 4, 5]","[8.7, nan, 15.0, 40.83, 32.71]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699836803,"[1, 2, 3, 4, 5]","[8.63, nan, 20.63, 40.83, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699837347,"[1, 2, 3, 4, 5]","[8.78, nan, 14.63, 40.9, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699837892,"[1, 2, 3, 4, 5]","[8.7, nan, 20.56, 36.07, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699838435,"[1, 2, 3, 4, 5]","[8.7, nan, 14.78, 40.83, 35.34]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699838979,"[1, 2, 3, 4, 5]","[8.63, nan, 20.49, 41.2, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699839523,"[1, 2, 3, 4, 5]","[8.7, nan, 14.85, 41.49, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699840067,"[1, 2, 3, 4, 5]","[8.7, nan, 25.17, 35.71, 35.27]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699840612,"[1, 2, 3, 4, 5]","[8.78, nan, 14.85, 36.0, 35.49]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699841155,"[1, 2, 3, 4, 5]","[8.7, nan, 14.7, 36.15, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699841699,"[1, 2, 3, 4, 5]","[8.7, nan, 14.85, 36.15, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699842242,"[1, 2, 3, 4, 5]","[8.7, nan, 14.85, 35.93, 35.19]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699842786,"[1, 2, 3, 4, 5]","[12.58, nan, 14.85, 35.85, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699843331,"[1, 2, 3, 4, 5]","[8.63, nan, 14.63, 35.93, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699843875,"[1, 2, 3, 4, 5]","[8.63, nan, 14.78, 36.0, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699844420,"[1, 2, 3, 4, 5]","[8.48, nan, 14.85, 36.0, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699844963,"[1, 2, 3, 4, 5]","[8.63, nan, 14.56, 36.0, 35.41]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699845507,"[1, 2, 3, 4, 5]","[8.48, nan, 14.78, 36.0, 35.56]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699846051,"[1, 2, 3, 4, 5]","[8.56, nan, 14.63, 35.93, 35.63]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699846595,"[1, 2, 3, 4, 5]","[8.56, nan, 14.56, 35.85, 30.8]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699847139,"[1, 2, 3, 4, 5]","[8.48, nan, 14.78, 35.85, 28.1]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699847683,"[1, 2, 3, 4, 5]","[8.56, nan, 15.0, 41.27, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699848227,"[1, 2, 3, 4, 5]","[8.63, nan, 14.56, 35.93, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699848771,"[1, 2, 3, 4, 5]","[8.56, nan, 14.7, 35.85, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699849315,"[1, 2, 3, 4, 5]","[8.56, nan, 14.78, 36.0, 28.17]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699849764,"[1, 2, 3, 4, 5]","[8.56, nan, 14.85, nan, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699850307,"[1, 2, 3, 4, 5]","[8.56, nan, 14.7, 35.85, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699850851,"[1, 2, 3, 4, 5]","[8.63, nan, 14.78, 36.0, 28.24]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699851395,"[1, 2, 3, 4, 5]","[8.48, nan, 14.63, 36.0, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699851938,"[1, 2, 3, 4, 5]","[8.48, nan, 20.41, 36.15, 28.17]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699852483,"[1, 2, 3, 4, 5]","[8.48, nan, 14.78, 36.07, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699853027,"[1, 2, 3, 4, 5]","[8.41, nan, 14.78, 35.93, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699853571,"[1, 2, 3, 4, 5]","[8.7, nan, 14.92, 35.93, 27.8]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699854211,"[1, 2, 3, 4, 5]","[8.41, 19.46, 14.92, 36.0, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699854755,"[1, 2, 3, 4, 5]","[8.56, nan, 20.71, 36.0, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699855395,"[1, 2, 3, 4, 5]","[8.7, 19.39, 14.92, 36.0, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699855859,"[1, 2, 3, 4, 5]","[8.63, nan, 14.92, nan, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699856324,"[1, 2, 3, 4, 5]","[8.63, nan, 14.92, 35.93, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699856867,"[1, 2, 3, 4, 5]","[8.56, nan, 14.92, 36.0, 28.02]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699857332,"[1, 2, 3, 4, 5]","[8.63, nan, 14.85, 36.0, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699857875,"[1, 2, 3, 4, 5]","[8.7, nan, 14.85, 36.0, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699858340,"[1, 2, 3, 4, 5]","[8.7, nan, 14.92, 36.0, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699858883,"[1, 2, 3, 4, 5]","[8.78, nan, 14.92, 36.0, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699859427,"[1, 2, 3, 4, 5]","[8.78, nan, 14.85, 36.0, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699859971,"[1, 2, 3, 4, 5]","[8.7, nan, 14.92, 36.0, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699860435,"[1, 2, 3, 4, 5]","[8.85, nan, 14.92, 35.93, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699860963,"[1, 2, 3, 4, 5]","[8.7, nan, 14.85, 36.0, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699861507,"[1, 2, 3, 4, 5]","[8.56, nan, 14.85, 36.0, 27.88]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699862051,"[1, 2, 3, 4, 5]","[8.7, nan, 14.78, 36.0, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699862595,"[1, 2, 3, 4, 5]","[8.7, nan, 14.92, 36.0, 27.95]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699863060,"[1, 2, 3, 4, 5]","[8.63, nan, 20.56, 36.0, nan]","(1.2600000000000002, -2.99, 2.18)"
A01B5,1729699863603,"[1, 2, 3, 4, 5]","[8.56, nan, 14.7, 36.07, 27.95]","(1.2600000000000002, -2.99, 2.18)"
