Unix_Timestamp,Messung,AP1,AP2,AP3,AP4,AP5,AP6
1729695524112,36,6.64,12.5,8.929,26.886,25.488,40.136
1729695524869,36,6.421,12.339,8.949,26.148,25.496,39.035
1729695525615,36,6.484,12.421,9.238,27.636,25.437,39.976
1729695526385,36,6.777,12.433,8.945,27.507,25.753,38.582
1729695527154,36,7.687,12.601,9.14,27.71,25.496,39.238
1729695527911,36,6.386,12.824,8.992,26.332,25.484,40.277
1729695528679,36,6.636,12.703,8.996,26.273,25.839,38.546
1729695529446,36,6.585,12.519,9.007,26.886,26.14,39.207
1729695530209,36,6.621,12.839,8.921,25.312,25.269,38.964
1729695530950,36,6.437,13.46,9.039,26.296,inf,38.609
1729695531710,36,6.703,13.312,9.078,26.757,24.906,40.085
1729695532477,36,6.722,13.765,8.96,26.414,25.488,39.648
1729695533236,36,6.578,12.98,9.078,26.164,24.804,38.355
1729695533999,36,6.414,12.355,9.128,26.144,34.812,38.628
1729695534757,36,6.562,12.648,9.234,26.261,36.511,38.484
1729695535527,36,6.656,12.472,9.082,26.511,27.804,38.109
1729695536301,36,7.289,12.5,8.984,26.132,26.843,40.195
1729695537114,36,5.597,12.738,9.066,26.906,24.273,37.445
1729695537882,36,6.671,13.085,9.082,26.335,24.015,49.265
1729695538637,36,6.57,14.121,9.109,25.386,25.671,45.601
1729695539399,36,8.171,12.484,9.074,25.128,25.402,43.457
1729695540229,36,6.546,12.734,9.128,26.011,40.457,39.507
1729695541005,36,5.937,12.476,9.156,25.937,37.949,40.941
1729695541774,36,6.601,12.57,8.98,25.363,40.316,39.085
1729695542535,36,6.578,12.566,9.218,25.574,33.144,39.652
1729695543394,36,6.808,14.128,9.042,26.835,27.601,37.375
1729695544154,36,6.277,14.679,9.113,27.417,27.195,34.171
1729695544889,36,6.718,12.878,9.003,31.394,inf,36.687
1729695977312,37,29.585,12.007,17.652,16.64,7.113,21.601
1729695978049,37,29.3,10.386,16.441,17.062,7.007,21.968
1729695978810,37,28.621,9.769,16.457,16.921,6.742,21.839
1729695979578,37,29.039,8.769,16.339,17.386,7.171,21.71
1729695980338,37,27.648,10.113,16.484,16.976,6.585,21.39
1729695981094,37,28.144,9.257,16.73,18.093,7.355,21.25
1729695981857,37,26.511,9.226,15.949,18.054,7.144,21.5
1729695982610,37,28.089,13.875,16.214,17.281,7.078,21.617
1729695983373,37,27.355,10.917,16.121,17.144,6.933,21.3
1729695984172,37,27.097,12.074,16.175,16.964,7.093,21.453
1729695984926,37,28.285,10.355,16.425,17.085,6.964,21.597
1729695985681,37,27.25,11.015,16.093,17.218,7.152,21.789
1729695986424,37,28.183,11.199,16.128,17.265,7.058,21.546
1729695987198,37,28.023,12.296,16.25,17.378,6.613,21.636
1729695987964,37,27.855,10.531,16.371,17.203,7.011,21.539
1729695988714,37,28.027,11.718,16.621,17.453,7.113,21.492
1729695989495,37,27.785,12.007,16.371,17.285,7.218,21.574
1729695990282,37,27.929,11.484,16.289,17.308,inf,21.41
1729695991035,37,28.261,11.855,16.257,17.347,7.207,21.511
1729695991788,37,27.91,12.343,15.968,17.468,7.312,21.539
1729695992563,37,28.117,12.121,16.308,17.421,7.042,21.589
1729695993371,37,27.894,11.722,16.031,17.242,7.222,21.46
1729695994129,37,27.722,11.468,16.195,17.261,7.0,21.453
1729695994887,37,28.121,12.375,16.351,17.203,7.058,21.55
1729695995656,37,27.859,11.554,16.082,17.042,7.16,21.457
1729695996495,37,28.242,11.585,16.398,17.085,7.015,21.398
1729695997253,37,27.878,11.894,16.371,17.085,6.773,21.457
1729695998009,37,28.128,11.933,16.402,inf,7.132,21.562
1729695998780,37,28.085,11.441,16.734,17.269,6.886,21.398
1729695999544,37,27.757,11.542,16.753,17.195,6.953,21.351
1729696000299,37,27.75,12.031,16.98,17.218,6.816,21.531
1729696001059,37,27.906,11.792,16.625,17.148,7.023,21.492
1729696001812,37,27.722,11.582,16.082,17.281,7.113,21.445
1729696002572,37,27.394,12.105,16.304,17.496,7.132,21.347
1729696003318,37,28.066,11.847,16.832,17.125,6.984,21.425
1729696004068,37,27.921,12.093,16.519,17.066,6.906,21.312
1729696004823,37,27.675,11.871,16.539,17.179,6.929,21.457
1729696005579,37,27.679,11.078,17.031,17.343,7.003,21.5
1729696006324,37,27.792,11.609,16.761,17.285,7.261,21.359
1729696007090,37,27.894,11.652,16.96,17.367,7.093,21.449
1729696007850,37,28.265,11.382,16.972,17.445,6.855,21.343
1729696008616,37,27.718,11.695,17.035,17.292,7.082,21.335
1729696009365,37,27.765,10.457,16.917,17.507,6.937,21.542
1729696010117,37,27.914,11.746,17.0,17.496,6.929,21.48
1729696010885,37,27.753,11.648,17.355,17.289,6.761,21.214
1729696011653,37,27.808,11.562,17.097,17.425,7.152,21.41
1729696012439,37,27.816,11.148,16.753,17.269,7.148,21.406
1729696013202,37,27.683,11.269,16.539,17.234,7.023,21.371
1729696013964,37,27.851,11.257,16.46,17.273,6.929,21.57
1729696014735,37,27.855,11.429,18.058,17.25,6.64,21.355
1729696015545,37,27.785,11.695,17.093,17.316,6.988,21.324
1729696016305,37,27.886,11.48,17.355,17.175,inf,21.621
1729696017175,37,27.367,11.398,17.035,17.195,7.183,21.515
1729696017937,37,27.761,11.71,17.207,17.46,7.082,21.484
1729696018699,37,27.816,11.664,16.726,17.523,6.878,21.503
1729696019484,37,27.878,11.566,17.339,17.632,7.074,21.621
1729696020238,37,27.468,11.546,16.5,17.496,6.996,21.304
1729696021004,37,27.187,11.675,16.574,17.3,6.929,21.687
1729696021811,37,27.699,11.609,16.976,17.417,7.023,21.41
1729696022552,37,27.906,10.636,16.675,17.406,7.167,21.453
1729696023317,37,27.8,11.683,16.968,17.48,6.894,21.582
1729696024079,37,27.55,11.167,16.925,17.242,7.144,21.324
1729696024898,37,27.632,11.265,17.16,17.207,6.964,21.472
1729696025665,37,27.632,11.445,16.667,17.339,6.933,21.468
1729696026427,37,27.75,11.492,16.75,17.164,7.23,21.511
1729696027192,37,27.8,11.273,17.195,17.136,6.945,21.347
1729696027968,37,28.261,11.363,16.882,17.058,inf,21.414
1729696028736,37,27.722,11.289,16.71,17.113,7.015,21.464
1729696029533,37,27.882,11.304,17.054,17.265,7.05,21.425
1729696030298,37,27.957,11.332,16.882,17.257,6.941,21.363
1729696031061,37,27.613,11.519,16.843,17.25,inf,21.445
1729696031834,37,27.625,11.671,16.667,17.25,7.046,21.554
1729696032581,37,27.808,11.628,16.253,17.375,7.019,21.453
1729696033341,37,27.757,11.351,17.05,17.363,6.824,21.472
1729696034103,37,27.589,11.414,16.964,17.07,6.843,21.417
1729696034864,37,27.664,11.433,17.476,17.3,6.89,21.437
1729696035624,37,27.632,11.605,16.613,17.136,6.757,21.453
1729696036386,37,27.828,11.218,16.277,17.347,6.878,21.476
1729696037151,37,27.843,10.535,16.437,17.21,6.996,21.535
1729696037916,37,27.714,11.441,16.667,17.167,6.929,21.382
1729696038674,37,27.804,11.464,16.484,17.277,6.914,21.308
1729696039435,37,27.839,11.289,16.796,17.292,6.824,21.378
1729696040278,37,27.468,11.515,16.839,17.207,7.089,21.39
1729696041038,37,27.996,11.699,16.796,17.296,6.96,21.523
1729696041804,37,27.632,11.285,17.046,17.355,6.949,21.453
1729696042559,37,27.871,11.394,16.429,17.289,7.062,21.472
1729696043325,37,27.828,11.343,16.796,17.203,6.992,21.429
1729696044087,37,27.878,11.226,16.886,17.093,7.078,21.312
1729696044858,37,27.953,11.316,18.269,17.238,7.035,21.41
1729696045708,37,27.871,13.796,16.617,17.097,6.773,21.281
1729696046471,37,27.527,11.062,16.453,17.316,6.871,21.371
1729696047236,37,28.105,11.148,17.218,17.371,6.839,21.41
1729696048012,37,27.792,11.281,16.781,17.105,6.855,21.269
1729696048778,37,27.726,11.167,16.843,17.277,6.851,21.535
1729696049545,37,27.886,11.445,18.761,17.187,6.816,21.402
1729696050298,37,27.972,11.218,16.757,17.164,7.015,21.453
1729696051061,37,27.894,11.417,16.648,17.359,7.121,21.503
1729696051818,37,27.839,11.554,17.39,17.183,7.054,21.484
1729696052559,37,27.988,11.21,16.652,17.328,7.07,21.5
1729696053314,37,inf,11.421,17.761,17.269,7.14,21.429
1729696054070,37,27.855,11.578,16.675,17.175,7.093,21.523
1729696054830,37,27.738,11.289,16.39,17.429,7.046,21.468
1729696055582,37,27.882,11.503,16.332,17.226,6.863,21.355
1729696056337,37,27.843,11.48,16.593,17.238,inf,21.457
1729696057106,37,28.097,11.402,17.117,17.156,7.019,21.425
1729696057871,37,27.921,9.953,16.417,17.156,7.003,21.574
1729696058619,37,27.804,11.394,16.613,17.234,7.003,21.433
1729696059375,37,27.781,11.324,16.792,17.32,7.097,21.488
1729696060142,37,27.906,11.441,16.429,17.507,7.066,21.593
1729696060911,37,28.046,11.195,17.132,17.175,7.082,21.425
1729696061671,37,27.855,11.457,17.046,17.324,7.148,21.242
1729696062435,37,27.847,11.253,16.89,17.246,6.925,21.585
1729696063193,37,27.789,11.136,16.972,17.136,inf,21.566
1729696063953,37,27.914,11.218,17.101,17.332,6.953,21.406
1729696064715,37,27.808,11.425,16.921,17.433,7.031,21.406
1729696065564,37,27.644,11.39,18.281,17.179,7.015,21.472
1729696066326,37,27.949,11.253,16.769,17.214,7.25,21.457
1729696067086,37,27.906,11.386,16.601,17.269,7.066,inf
1729696067848,37,27.82,11.261,16.906,17.234,7.003,21.449
1729696068674,37,27.937,11.218,16.468,17.285,7.039,21.382
1729696069438,37,27.941,11.253,16.656,17.335,7.027,21.292
1729696070201,37,27.878,10.917,16.632,17.238,7.023,21.421
1729696071022,37,27.91,11.019,16.55,17.351,6.984,21.386
1729696071794,37,27.937,11.046,16.742,17.281,6.964,21.382
1729696072564,37,27.828,10.804,16.617,17.136,7.222,21.46
1729696073331,37,27.886,10.832,16.679,17.355,6.917,21.351
1729696074097,37,27.941,11.046,16.664,17.242,6.863,21.531
1729696074866,37,inf,10.929,16.722,17.171,7.054,21.492
1729696075621,37,28.003,11.195,16.722,17.234,6.878,21.675
1729696076383,37,27.91,11.359,17.062,17.359,7.039,21.625
1729696077141,37,28.027,11.21,16.867,17.292,7.031,21.496
1729696077908,37,27.863,11.054,16.523,17.472,7.132,21.554
1729696078672,37,27.746,11.96,16.664,17.246,7.222,21.492
1729696079433,37,27.878,12.203,16.945,17.355,7.171,21.316
1729696080187,37,27.921,10.324,16.937,17.328,7.121,21.5
1729696080954,37,27.429,10.773,16.753,17.371,6.972,21.121
1729696081725,37,27.675,10.519,16.781,17.16,7.144,21.644
1729696082485,37,27.64,9.628,16.882,16.921,7.203,21.371
1729696083246,37,27.273,11.0,17.714,17.601,6.992,22.601
1729696084012,37,27.339,11.796,16.558,17.539,7.085,22.296
1729696084769,37,27.71,10.738,17.05,17.656,7.101,23.0
1729696085528,37,28.152,10.953,16.703,17.457,6.835,21.5
1729696086297,37,27.878,11.5,17.742,17.203,7.32,21.48
1729696087052,37,27.683,11.074,17.121,18.355,6.957,21.136
1729696087819,37,27.515,11.367,16.882,17.527,7.097,21.402
1729696088582,37,27.937,11.218,16.605,17.32,inf,21.601
1729696089346,37,27.875,11.046,16.691,17.304,7.222,21.449
1729696090110,37,27.371,10.945,16.738,17.14,6.984,21.355
1729696090873,37,27.55,11.003,16.269,17.273,7.058,21.484
1729696091648,37,27.609,11.343,16.125,17.144,6.882,21.472
1729696092411,37,27.785,11.339,16.835,17.257,6.984,21.437
1729696093183,37,27.882,10.039,17.968,17.257,7.109,21.476
1729696093918,37,27.71,11.117,16.957,17.515,6.949,21.542
1729696094687,37,27.832,10.882,16.605,17.078,6.925,21.523
1729696095452,37,27.585,11.105,17.187,16.894,6.902,21.667
1729696096206,37,28.109,11.433,16.91,16.996,7.183,21.503
1729696096945,37,27.789,11.23,16.757,17.062,inf,21.503
1729696097704,37,27.933,11.582,16.625,17.191,inf,21.558
1729696098561,37,27.761,11.203,16.945,17.16,7.085,21.503
1729696099325,37,27.73,11.457,17.687,16.988,6.796,21.57
1729696100083,37,27.925,11.097,16.824,17.25,7.007,21.503
1729696100844,37,27.761,11.425,16.687,17.226,7.128,21.48
1729696101610,37,28.035,10.824,17.265,16.835,6.886,21.55
1729696102366,37,27.617,11.191,17.433,17.179,6.972,21.445
1729696103164,37,27.835,10.714,17.113,17.414,7.117,21.386
1729696104015,37,27.972,10.996,16.863,16.98,6.882,21.48
1729696104770,37,27.957,11.554,16.8,16.933,7.132,21.339
1729696105547,37,27.636,11.066,16.632,17.203,6.96,21.503
1729696106292,37,28.089,10.738,16.933,17.011,7.062,21.402
1729696107062,37,27.917,11.195,17.996,17.23,6.898,21.417
1729696107826,37,27.667,10.964,17.714,17.078,7.093,21.402
1729696108591,37,28.093,11.027,19.23,17.125,7.109,21.285
1729696109362,37,28.117,11.152,16.402,16.976,7.16,21.468
1729696110124,37,28.191,10.171,18.125,17.015,7.031,21.371
1729696110881,37,27.789,11.238,17.3,16.753,6.992,21.441
1729696111645,37,27.726,12.007,17.421,17.042,7.105,21.507
1729696112456,37,27.644,11.363,17.273,16.949,7.152,21.488
1729696113217,37,27.296,10.796,18.339,17.277,6.941,21.601
1729696113998,37,28.097,11.25,17.476,17.023,7.117,21.574
1729696114762,37,28.152,11.453,17.789,17.261,6.968,21.664
1729696115537,37,27.859,10.734,17.417,17.464,6.964,21.531
1729696116296,37,28.05,11.003,17.425,17.222,6.8,21.503
1729696117054,37,28.019,11.003,17.292,17.136,6.851,21.425
1729696117824,37,28.066,11.0,19.058,17.191,7.003,21.496
1729696118631,37,27.996,10.441,17.66,17.199,6.917,21.3
1729696119403,37,27.832,11.007,17.781,17.078,7.05,21.589
1729696120176,37,27.753,10.73,18.683,16.98,6.789,21.589
1729696120947,37,27.929,10.421,17.867,17.039,6.761,21.414
1729696121777,37,28.003,10.902,17.277,17.066,7.085,21.417
1729696122542,37,27.89,11.222,17.253,17.179,inf,21.437
1729696123309,37,28.429,10.839,17.578,17.136,7.136,21.433
1729696124079,37,27.882,11.406,17.871,17.367,6.921,21.546
1729696124912,37,27.285,10.98,17.953,17.203,inf,21.41
1729696125684,37,28.113,10.351,17.792,17.179,7.113,21.566
1729696126455,37,27.648,10.996,17.105,17.199,6.988,21.503
1729696127219,37,27.835,11.23,17.578,17.398,6.976,21.414
1729696128046,37,27.839,10.921,16.972,17.32,6.843,21.539
1729696128813,37,28.128,10.89,17.398,17.492,7.179,21.726
1729696129577,37,27.976,11.417,19.082,17.195,6.921,21.464
1729696130338,37,27.695,11.238,18.105,17.093,6.949,21.519
1729696131088,37,27.902,11.148,20.117,17.265,6.851,21.578
1729696131849,37,27.414,11.117,19.632,17.304,6.945,21.449
1729696132607,37,27.621,11.125,19.73,16.968,7.0,21.464
1729696133375,37,27.652,10.898,19.445,17.125,7.042,21.394
1729696134139,37,28.148,10.289,19.226,17.269,6.82,21.558
1729696134909,37,27.945,11.175,19.39,16.863,7.015,21.5
1729696135665,37,28.039,11.007,18.167,17.109,6.878,21.5
1729696136437,37,28.003,11.433,19.539,17.253,6.882,21.582
1729696137198,37,27.722,10.984,18.886,17.234,6.621,21.531
1729696137953,37,27.98,11.46,19.527,17.296,6.996,21.359
1729696138725,37,27.625,10.921,20.054,17.113,7.007,21.523
1729696139484,37,27.636,10.988,21.542,17.183,6.886,21.296
1729696140241,37,27.562,11.113,20.523,17.531,7.027,21.441
1729696141005,37,27.437,11.347,20.507,17.527,7.0,21.441
1729696141768,37,28.136,11.507,19.875,17.054,6.941,21.398
1729696142523,37,27.468,11.355,19.039,17.277,7.058,21.273
1729696143284,37,27.359,10.968,18.171,17.222,7.125,21.476
1729696144050,37,27.738,11.429,20.558,17.222,6.953,21.589
1729696144909,37,27.671,10.894,19.703,17.191,7.101,21.429
1729696145656,37,27.296,11.027,19.917,17.304,7.015,21.429
1729696146430,37,27.312,11.253,20.738,17.351,6.937,21.406
1729696147199,37,27.625,11.066,21.039,17.347,7.109,21.437
1729696147959,37,27.71,11.117,21.367,17.39,7.144,21.359
1729696148720,37,27.773,10.949,20.703,17.468,6.851,21.507
1729696149482,37,27.687,10.929,20.042,17.429,6.726,21.433
1729696150241,37,27.937,10.546,20.335,17.488,7.226,21.371
1729696151010,37,27.878,10.515,20.691,17.175,7.003,21.66
1729696151774,37,28.304,12.019,20.406,17.519,7.089,21.453
1729696152542,37,27.847,11.445,20.777,17.175,7.105,21.457
1729696153289,37,27.941,11.738,19.644,17.257,7.152,inf
1729696154054,37,27.691,11.011,20.664,17.21,7.14,21.355
1729696154825,37,27.726,10.898,17.179,17.222,7.066,21.398
1729696155600,37,27.632,11.562,16.667,17.175,7.035,21.742
1729696156360,37,27.996,11.734,16.527,17.066,7.351,21.734
1729696157129,37,27.933,11.082,15.968,17.023,7.035,21.562
1729696157896,37,27.98,9.917,16.339,17.304,7.007,21.621
1729696158670,37,28.25,12.535,16.488,17.183,7.062,21.554
1729696159439,37,27.097,8.441,17.843,18.289,7.179,21.109
1729696160197,37,27.175,9.23,18.117,18.156,6.734,22.316
1729696160961,37,25.785,8.421,17.984,17.289,7.312,21.402
1729696161730,37,26.023,9.472,16.648,17.304,6.945,21.363
1729696162509,37,26.214,8.41,16.316,17.292,6.953,21.773
1729696163271,37,30.32,7.839,15.644,16.562,7.14,18.656
1729696164034,37,25.32,7.695,14.808,24.5,8.527,33.132
1729696341899,38,26.238,20.183,10.156,11.644,11.16,20.671
1729696342657,38,32.664,15.843,10.078,11.765,11.312,18.027
1729696343416,38,33.929,14.531,9.875,12.042,11.804,18.089
1729696344180,38,29.609,15.156,10.195,11.828,11.183,19.773
1729696344937,38,29.195,13.496,10.121,11.878,inf,19.031
1729696345688,38,31.878,14.511,10.234,11.781,11.66,18.453
1729696346538,38,33.398,13.55,10.023,11.863,11.871,18.171
1729696347300,38,30.835,16.582,9.988,11.929,10.851,18.75
1729696348061,38,30.187,14.457,9.867,11.968,11.652,19.125
1729696349093,38,inf,inf,10.085,11.945,11.914,21.148
1729696349852,38,33.167,16.218,10.167,11.859,10.914,19.453
1729696350616,38,29.886,14.199,10.199,11.812,11.667,19.164
1729696351378,38,31.894,12.66,9.921,12.074,11.429,24.32
1729696352158,38,31.566,12.574,10.273,12.054,11.535,19.125
1729696352912,38,30.597,12.816,9.82,11.882,inf,19.003
1729696353659,38,32.796,16.683,10.332,12.015,11.253,18.703
1729696354417,38,inf,16.039,10.027,11.953,11.32,18.695
1729696355266,38,31.968,14.75,10.187,11.921,11.609,18.769
1729696356019,38,32.359,16.351,10.371,11.957,11.378,18.582
1729696356787,38,31.472,14.421,10.156,11.804,11.429,18.722
1729696357559,38,30.097,13.988,10.328,11.968,11.503,18.851
1729696358401,38,30.988,14.738,10.246,11.921,11.453,18.839
1729696359168,38,30.48,14.816,10.218,11.921,12.804,18.601
1729696359929,38,32.531,15.984,10.41,11.871,11.453,18.91
1729696360688,38,30.23,17.652,10.16,11.925,inf,18.863
1729696361524,38,30.042,16.363,10.343,11.898,11.394,18.875
1729696362274,38,29.863,17.445,10.14,11.8,11.25,19.085
1729696363040,38,31.675,17.097,10.261,11.933,inf,18.765
1729696363801,38,30.621,16.66,10.382,11.98,11.511,18.464
1729696364552,38,30.507,18.16,10.078,11.839,11.492,18.777
1729696365317,38,31.636,17.539,10.074,11.941,11.628,18.914
1729696366081,38,31.007,17.085,10.242,11.847,11.648,18.812
1729696366849,38,31.023,17.5,10.167,11.886,11.425,19.062
1729696367606,38,30.902,16.66,10.203,11.945,11.457,18.671
1729696368352,38,31.292,15.82,10.367,11.652,11.574,18.789
1729696369125,38,31.054,16.136,10.113,11.886,11.906,18.375
1729696369971,38,31.449,16.269,10.23,12.078,11.695,18.617
1729696370729,38,31.031,16.441,10.32,11.828,11.605,18.781
1729696371481,38,30.687,15.925,10.246,11.816,11.781,18.281
1729696372222,38,31.179,15.832,10.257,11.976,11.742,18.753
1729696372980,38,30.679,15.949,10.187,12.121,11.667,18.64
1729696373738,38,31.73,16.371,10.05,11.765,11.601,18.585
1729696374498,38,31.652,17.015,10.269,11.984,11.55,18.761
1729696375260,38,31.636,16.531,10.269,11.914,11.824,18.562
1729696376021,38,31.574,15.695,10.207,11.828,11.332,18.679
1729696376787,38,32.062,13.636,10.082,11.964,11.382,18.457
1729696377536,38,31.285,14.488,10.144,11.785,11.808,18.718
1729696378288,38,29.8,14.414,10.273,11.902,11.16,18.785
1729696379054,38,30.433,13.835,10.378,11.765,11.585,19.125
1729696379811,38,30.503,13.953,10.253,11.917,11.421,19.113
1729696380550,38,30.55,14.3,10.281,11.968,inf,19.257
1729696381314,38,29.207,14.792,10.328,11.847,11.195,19.261
1729696382063,38,30.187,15.242,10.359,11.703,11.355,19.335
1729696382825,38,30.648,13.546,10.234,11.839,11.394,19.339
1729696383574,38,30.375,13.449,10.093,11.968,11.074,19.011
1729696384332,38,29.949,14.472,10.269,11.828,11.261,19.164
1729696385097,38,31.437,14.031,10.007,11.925,11.355,18.808
1729696385862,38,30.871,14.917,10.234,12.0,11.703,18.703
1729696386704,38,32.027,16.183,10.347,12.042,11.628,18.527
1729696387473,38,32.167,24.894,10.101,11.816,11.894,18.8
1729696388233,38,31.761,26.402,10.046,11.789,11.8,18.429
1729696388994,38,32.781,26.378,10.187,11.703,11.785,18.808
1729696389808,38,33.082,26.136,10.171,11.695,inf,18.863
1729696390566,38,32.679,26.035,10.171,11.82,11.48,19.269
1729696391331,38,32.394,23.976,10.136,11.902,11.113,19.222
1729696392110,38,32.269,25.015,10.25,11.875,11.734,18.917
1729696392892,38,32.378,24.812,10.101,11.804,11.558,19.125
1729696393650,38,32.679,24.597,10.07,11.953,11.851,18.656
1729696394418,38,32.578,23.867,10.054,11.964,11.816,19.089
1729696395181,38,32.093,23.679,10.097,11.738,11.539,19.195
1729696395987,38,32.195,21.515,10.195,11.898,11.511,18.519
1729696396751,38,32.414,22.503,10.035,12.0,11.472,18.48
1729696397509,38,31.957,23.335,10.101,11.847,11.722,18.792
1729696398269,38,32.078,22.421,9.937,11.89,11.609,18.324
1729696399035,38,31.945,18.691,10.183,11.921,11.546,19.117
1729696399802,38,31.898,15.601,10.183,11.937,11.453,18.781
1729696400568,38,32.441,14.421,10.089,12.0,11.523,18.531
1729696401334,38,32.597,15.656,10.101,11.957,11.363,18.664
1729696402097,38,32.773,13.562,10.097,12.07,11.21,18.738
1729696402853,38,32.8,13.48,10.082,12.027,11.566,18.636
1729696403616,38,31.089,14.417,10.019,11.921,11.277,18.738
1729696404386,38,31.91,15.027,10.171,11.882,11.171,18.46
1729696405159,38,31.546,14.457,9.957,11.863,11.523,18.605
1729696406033,38,32.125,14.945,inf,11.937,11.214,18.808
1729696406794,38,32.121,14.015,10.125,11.968,11.73,18.976
1729696407556,38,32.082,15.058,10.25,11.824,11.625,18.277
1729696408304,38,31.941,14.199,10.253,11.757,11.792,18.8
1729696409066,38,31.789,14.054,10.195,11.753,11.765,19.332
1729696409814,38,31.492,14.027,10.183,11.726,11.621,18.964
1729696410565,38,31.57,14.238,10.222,11.855,11.57,18.812
1729696411335,38,32.3,14.984,10.187,11.835,11.511,18.289
1729696412091,38,31.914,15.031,9.992,11.832,12.054,18.187
1729696412850,38,30.89,15.488,10.277,11.867,11.519,18.601
1729696413630,38,30.558,13.238,10.132,11.949,11.726,19.929
1729696414392,38,30.761,13.449,10.246,11.746,11.855,18.871
1729696415153,38,29.976,13.847,10.382,11.871,11.898,17.968
1729696415925,38,31.625,15.152,10.054,11.769,11.773,18.894
1729696416701,38,31.648,15.304,10.074,11.722,11.75,19.265
1729696417465,38,29.468,14.828,10.242,11.98,11.535,18.984
1729696418227,38,30.925,13.769,10.105,11.742,11.343,18.546
1729696418993,38,31.433,17.292,10.261,11.761,11.675,18.316
1729696419758,38,33.187,15.308,10.265,11.82,11.726,18.699
1729696420519,38,30.269,13.07,10.308,11.785,11.703,18.191
1729696421362,38,29.488,13.14,10.328,12.07,11.429,18.425
1729696422127,38,30.062,14.41,10.195,11.785,11.789,19.132
1729696422886,38,31.867,14.058,10.148,11.695,11.535,18.441
1729696423648,38,31.253,12.89,10.156,11.781,11.589,18.871
1729696424418,38,30.882,15.414,10.355,11.761,11.378,19.015
1729696425175,38,31.296,14.015,10.054,11.82,inf,18.546
1729696425919,38,30.769,15.406,10.234,11.847,11.558,18.632
1729696426682,38,31.57,14.636,10.085,12.074,11.785,19.328
1729696427446,38,31.89,13.562,10.292,11.796,11.566,19.226
1729696428206,38,31.867,14.785,10.476,11.722,11.05,19.199
1729696428972,38,32.574,17.14,10.265,11.878,11.335,18.765
1729696429736,38,30.378,16.167,10.121,11.882,11.523,19.179
1729696430502,38,32.117,15.71,10.097,11.968,11.183,18.695
1729696431243,38,32.007,14.769,inf,11.929,11.277,19.371
1729696432007,38,31.73,14.394,10.167,11.738,11.027,19.359
1729696432770,38,31.91,14.652,10.183,12.085,11.398,19.078
1729696433532,38,33.171,14.703,10.207,11.792,11.492,18.882
1729696434299,38,31.332,14.3,10.308,11.917,11.507,19.457
1729696435069,38,31.027,15.664,10.152,12.082,11.703,19.132
1729696435819,38,30.832,15.339,10.031,11.886,11.582,18.96
1729696436576,38,31.21,14.265,10.082,11.894,11.562,18.941
1729696437332,38,32.542,14.5,9.945,11.906,inf,19.136
1729696438097,38,32.292,14.417,10.093,12.062,11.449,18.695
1729696438870,38,32.261,14.226,10.277,11.941,11.457,18.996
1729696439644,38,32.191,14.011,10.281,12.144,11.511,18.824
1729696440404,38,32.054,14.371,10.14,11.875,11.554,18.64
1729696441163,38,32.421,13.925,10.156,11.878,11.402,18.769
1729696441961,38,32.035,13.953,10.042,11.796,11.445,18.835
1729696442753,38,31.421,13.863,9.839,11.851,11.437,18.789
1729696443511,38,31.359,12.667,10.109,11.914,11.515,18.164
1729696444269,38,31.96,22.917,9.968,11.871,11.578,18.523
1729696445019,38,32.046,27.929,10.167,11.769,11.785,18.41
1729696445893,38,31.574,12.722,10.16,11.781,11.542,18.726
1729696446657,38,31.757,13.531,10.167,11.769,11.468,18.667
1729696447409,38,31.066,13.492,10.183,11.886,11.316,18.75
1729696448166,38,32.062,13.414,10.046,11.707,11.46,18.437
1729696448978,38,31.675,13.902,10.121,11.785,inf,18.632
1729696449736,38,31.773,14.089,9.98,11.863,11.316,18.804
1729696450510,38,31.957,13.339,10.128,11.789,11.464,18.742
1729696451274,38,31.421,14.304,10.164,11.859,11.632,18.847
1729696452052,38,31.863,14.164,10.195,12.011,11.507,18.605
1729696452818,38,31.296,14.371,10.257,11.886,11.511,19.078
1729696453581,38,31.128,15.843,10.343,11.906,11.324,18.808
1729696454342,38,31.281,14.21,10.21,11.683,11.574,18.671
1729696455147,38,31.433,14.089,10.093,11.894,11.332,18.437
1729696456007,38,32.175,14.117,10.121,11.769,11.281,18.781
1729696456750,38,32.246,13.992,10.113,11.957,inf,18.718
1729696457510,38,31.136,13.605,10.082,11.964,11.242,18.062
1729696458319,38,32.699,13.406,10.101,11.835,11.453,18.515
1729696459086,38,30.957,14.207,10.257,11.91,11.496,18.539
1729696459848,38,30.953,inf,10.226,11.914,11.664,19.16
1729696460608,38,30.652,15.003,10.125,11.847,11.417,18.996
1729696461450,38,31.171,14.23,10.14,11.785,11.527,18.839
1729696462201,38,30.917,14.261,10.265,11.707,11.246,18.484
1729696463041,38,31.144,14.445,10.179,11.792,11.656,18.773
1729696463805,38,31.375,14.113,10.136,11.867,11.492,18.742
1729696464599,38,30.906,14.425,10.226,11.898,11.496,18.925
1729696465377,38,30.828,14.242,10.21,11.851,11.257,19.347
1729696466133,38,31.015,14.234,10.292,11.718,11.269,18.906
1729696466907,38,30.652,14.378,10.218,11.847,11.664,18.64
1729696467755,38,30.156,14.437,10.32,11.941,11.656,18.753
1729696468531,38,31.0,14.25,10.195,11.914,11.652,19.054
